   Id    , user_id ,sex,     latitude      ,     longitude     ,     created_at      ,, venue_id 
986551,2147300,F,                   ,                   , 2012-04-21 19:45:58,,29488
986646,2147322,M,-23.5489433,-46.6388182, 2012-04-21 19:31:16,,29488
986596,2147310,M,40.2109404,-75.2782317, 2012-04-21 19:38:43,,29488
986607,2147312,M,-34.6084175,-58.3731613, 2012-04-21 19:38:35,,29488
986511,2146726,M,                   ,                   , 2012-04-21 19:51:21,,29488
986565,1034475,M,42.0411414,-87.6900587, 2012-04-21 19:41:47,,29488
986578,2147306,M,40.0064958,-75.7032742, 2012-04-21 19:39:44,,29488
338227,1750363,F,                   ,                   , 2011-12-25 14:08:26,,23245
338057,1702894,M,                   ,                   , 2011-12-25 14:02:21,,23245
986605,838560,F,                   ,                   , 2012-04-21 19:32:31,,9310
986586,97167,F,40.715972,-74.001437, 2012-04-21 19:33:46,,9310
986640,149309,F,43.0730517,-89.4012302, 2012-04-21 19:26:01,,9310
986569,1025962,M,32.802955,-96.769923, 2012-04-21 19:42:48,,9310
986618,2147314,M,                   ,                   , 2012-04-21 19:32:00,,9310
986629,2147319,M,                   ,                   , 2012-04-21 19:30:28,,9310
986651,2146516,F,8.537981,-80.782127, 2012-04-21 19:21:04,,9310
986660,2146650,F,41.00527,28.97696, 2012-04-21 19:18:24,,9310
986668,2027984,F,25.7889689,-80.2264393, 2012-04-21 19:18:06,,9310
986598,1859280,M,38.8338816,-104.8213634, 2012-04-21 19:32:33,,9310
986614,343796,M,                   ,                   , 2012-04-21 18:13:17,,108952
986628,31498,M,40.740389,-73.983385, 2012-04-21 19:57:43,,334258
986593,1584768,M,34.0686208,-117.9389526, 2012-04-21 17:21:33,,25208
986600,2145618,M,39.165325,-86.5263857, 2012-04-21 17:20:13,,25208
986582,1363190,M,34.0522342,-118.2436849, 2012-04-21 17:57:29,,25208
985024,2146386,F,                   ,                   , 2012-04-21 18:55:12,,4432
986531,857111,M,36.114646,-115.172816, 2012-04-21 18:46:14,,25208
986571,2146088,F,8.487495,76.948623, 2012-04-21 18:25:16,,25208
986550,2147299,F,33.7877944,-117.8531119, 2012-04-21 18:42:42,,25208
986900,481350,F,33.7458511,-117.826166, 2012-04-21 19:44:45,,153834
986563,1394479,M,36.114646,-115.172816, 2012-04-21 18:26:43,,25208
33928,1352848,M,                   ,                   , 2011-12-10 01:21:10,,5222
33914,387126,M,37.831316,-122.2852473, 2011-12-10 01:22:01,,5222
986544,1124680,F,36.2087468,-79.9047583, 2012-04-21 19:16:47,,5222
986562,1551257,F,                   ,                   , 2012-04-21 19:16:33,,5222
986567,240243,F,37.566535,126.9779692, 2012-04-21 19:14:52,,5222
986581,2147308,M,                   ,                   , 2012-04-21 19:14:45,,5222
986588,108741,M,45.5234515,-122.6762071, 2012-04-21 19:13:05,,5222
986594,273105,M,40.7143528,-74.0059731, 2012-04-21 19:10:49,,5222
986612,2147313,M,                   ,                   , 2012-04-21 19:37:12,,203967
986627,2147318,M,                   ,                   , 2012-04-21 19:08:27,,203967
986642,2147321,M,                   ,                   , 2012-04-21 18:43:32,,203967
986655,2147327,F,                   ,                   , 2012-04-21 18:26:20,,203967
986665,1989529,M,29.7857853,-95.8243956, 2012-04-21 18:20:06,,203967
986675,1876193,F,37.9063131,-122.064963, 2012-04-21 18:13:58,,203967
986689,2147335,F,                   ,                   , 2012-04-21 17:03:08,,203967
986712,285664,F,33.4483771,-112.0740373, 2012-04-21 19:34:14,,486937
33875,1352824,M,                   ,                   , 2011-12-10 00:08:29,,32273
43565,1357759,M,                   ,                   , 2011-12-10 02:24:59,,543745
33906,255658,M,34.1355582,-116.0541689, 2011-12-10 00:45:44,,51069
986276,123721,F,37.6390972,-120.9968782, 2012-04-21 19:37:14,,5222
986018,343117,F,32.2217429,-110.926479, 2012-04-21 19:20:52,,54594
986385,1390710,F,34.0522342,-118.2436849, 2012-04-21 19:24:17,,5222
986337,274502,M,36.114646,-115.172816, 2012-04-21 19:27:44,,5222
986775,23115,M,40.7439905,-74.0323626, 2012-04-21 19:31:15,,27511
986791,2147360,M,                   ,                   , 2012-04-21 18:43:27,,27511
986806,1011362,M,33.414768,-111.9093095, 2012-04-21 18:15:32,,599155
986871,234115,M,                   ,                   , 2012-04-21 19:54:49,,198295
986826,2142888,M,33.4483771,-112.0740373, 2012-04-21 19:17:00,,54363
986313,1790323,F,                   ,                   , 2012-04-21 19:30:17,,5222
986703,233860,M,33.4483771,-112.0740373, 2012-04-21 19:44:05,,424144
732363,705303,F,37.2232316,-81.4498717, 2012-03-18 09:43:30,,13909
33921,1352843,F,                   ,                   , 2011-12-10 00:48:49,,259
986576,108,F,44.9238552,-92.9593797, 2012-04-21 19:54:17,,971108
986590,2147309,M,                   ,                   , 2012-04-21 19:53:44,,971108
986602,2147311,M,                   ,                   , 2012-04-21 19:49:53,,971108
986610,164189,M,33.7489954,-84.3879824, 2012-04-21 19:48:25,,971108
986620,329834,F,                   ,                   , 2012-04-21 19:45:27,,971108
986633,1645430,F,                   ,                   , 2012-04-21 19:45:06,,971108
986645,1524397,F,37.542979,-77.469092, 2012-04-21 19:44:17,,971108
986652,1236267,M,                   ,                   , 2012-04-21 19:42:15,,971108
986661,1998964,M,                   ,                   , 2012-04-21 19:41:42,,971108
986674,41783,M,32.7153292,-117.1572551, 2012-04-21 19:40:50,,971108
986688,2147334,M,                   ,                   , 2012-04-21 19:40:32,,971108
986701,2147338,M,                   ,                   , 2012-04-21 19:39:26,,971108
986716,2147343,M,                   ,                   , 2012-04-21 19:39:05,,971108
145063,1352231,F,                   ,                   , 2011-12-11 20:21:44,,4700
986728,21854,M,40.7498243,-73.7976337, 2012-04-21 19:38:32,,971108
985812,2147157,F,37.6087561,-77.3733139, 2012-04-21 19:29:44,,971108
732120,2062090,F,                   ,                   , 2012-03-18 09:15:25,,86326
338244,1700253,F,                   ,                   , 2011-12-25 14:05:02,,7491
986647,2147323,M,                   ,                   , 2012-04-21 19:41:49,,11195
986625,767187,M,41.8781136,-87.6297982, 2012-04-21 19:46:02,,11195
986657,69472,M,30.2240897,-92.0198427, 2012-04-21 19:40:34,,11195
986630,1608546,F,41.8781136,-87.6297982, 2012-04-21 19:45:16,,11195
986725,2147345,F,                   ,                   , 2012-04-21 19:31:14,,11195
986685,620446,F,41.8781136,-87.6297982, 2012-04-21 19:39:28,,11195
986695,1476212,M,44.840798,-93.2982799, 2012-04-21 19:38:07,,11195
986708,2147341,M,                   ,                   , 2012-04-21 19:36:57,,11195
986732,1436238,M,                   ,                   , 2012-04-21 19:30:58,,11195
986670,2147331,M,                   ,                   , 2012-04-21 19:40:30,,11195
39053,231079,M,34.4271121,-77.5460805, 2011-12-10 02:15:30,,163630
986720,1654085,M,43.0494572,-88.0075875, 2012-04-21 20:04:48,,16436
986757,2147354,F,43.0389025,-87.9064736, 2012-04-21 18:30:56,,16436
986584,265676,M,37.7021521,-121.9357918, 2012-04-21 19:50:59,,950642
986085,566118,F,41.8781136,-87.6297982, 2012-04-21 19:12:12,,950642
986589,1761725,F,                   ,                   , 2012-04-21 19:49:08,,950643
986599,2146462,F,42.263079,-88.0039653, 2012-04-21 19:47:50,,950642
986733,1159939,M,43.3238919,-88.1667599, 2012-04-21 19:45:52,,16436
986080,2147078,M,36.778261,-119.4179324, 2012-04-21 19:24:56,,950642
986748,2147350,M,                   ,                   , 2012-04-21 19:06:02,,16436
43602,264624,F,34.0753762,-84.2940899, 2011-12-10 00:41:28,,29096
150588,568259,F,30.267153,-97.7430608, 2011-12-11 21:14:17,,469235
986902,1378304,F,42.9633599,-85.6680863, 2012-04-21 17:42:55,,303239
986950,1338508,M,                   ,                   , 2012-04-21 18:48:56,,54416
986864,1787150,M,                   ,                   , 2012-04-21 18:10:44,,54793
986804,2147362,M,                   ,                   , 2012-04-21 19:12:37,,54337
986193,2147229,M,42.583645,-83.2454883, 2012-04-21 19:47:19,,4432
986853,34748,M,37.5629917,-122.3255254, 2012-04-21 19:22:11,,54793
986845,1641852,M,                   ,                   , 2012-04-21 20:07:04,,54793
986898,1237890,F,42.732535,-84.5555347, 2012-04-21 18:15:52,,303239
986914,2072634,M,                   ,                   , 2012-04-21 17:39:03,,303239
986940,1717162,F,33.4483771,-112.0740373, 2012-04-21 18:57:39,,54416
986930,1839857,F,33.4483771,-112.0740373, 2012-04-21 19:30:17,,54416
986945,2121005,F,35.2013516,-111.639249, 2012-04-21 18:51:39,,54416
986644,216803,M,                   ,                   , 2012-04-21 19:52:34,,60
986896,2053476,M,                   ,                   , 2012-04-21 20:07:17,,601464
986687,2147333,M,42.2708716,-83.7263294, 2012-04-21 19:51:28,,60
986710,2147342,F,36.114646,-115.172816, 2012-04-21 19:50:56,,60
986673,38647,F,42.2708716,-83.7263294, 2012-04-21 19:51:42,,60
985860,2147169,F,25.673211,-100.309201, 2012-04-21 19:26:43,,60
986849,2147372,M,                   ,                   , 2012-04-21 20:01:45,,62118
986855,2048671,M,                   ,                   , 2012-04-21 20:01:27,,62118
986869,147974,M,33.4483771,-112.0740373, 2012-04-21 19:30:12,,62118
986631,40604,M,32.802955,-96.769923, 2012-04-21 19:52:57,,60
986176,1911267,M,52.132633,5.291266, 2012-04-21 19:42:20,,60
33969,1352869,M,                   ,                   , 2011-12-10 01:36:06,,280373
986636,983970,F,39.7683765,-86.1580423, 2012-04-21 17:45:19,,3570
986649,2147325,M,                   ,                   , 2012-04-21 17:12:43,,3570
986654,1389771,F,32.7153292,-117.1572551, 2012-04-21 17:06:10,,3570
986722,1343604,F,                   ,                   , 2012-04-21 19:42:05,,54653
986729,2120250,F,33.414768,-111.9093095, 2012-04-21 19:17:32,,54653
986738,84560,M,33.4483771,-112.0740373, 2012-04-21 17:30:38,,54653
986810,342151,M,33.4483771,-112.0740373, 2012-04-21 19:15:26,,719842
986815,2086945,M,34.0489281,-111.0937311, 2012-04-21 17:06:30,,719842
986822,1764699,F,                   ,                   , 2012-04-21 17:33:05,,806295
986925,2147390,F,30.267153,-97.7430608, 2012-04-21 19:38:17,,2966
986903,147084,F,33.4222685,-111.8226402, 2012-04-21 17:32:05,,197247
986677,2053391,M,                   ,                   , 2012-04-21 19:54:45,,54550
986928,1005933,M,34.062854,-117.931722, 2012-04-21 19:58:58,,155963
37502,1354687,M,                   ,                   , 2011-12-10 00:39:49,,9828
43767,293976,M,33.800745,-84.41052, 2011-12-10 02:34:52,,203509
986639,1827335,M,33.6305938,-112.333216, 2012-04-21 19:38:21,,979597
986672,1380208,M,32.7153292,-117.1572551, 2012-04-21 17:08:50,,12174
986678,2066866,F,                   ,                   , 2012-04-21 20:00:55,,54787
986726,106877,M,47.6062095,-122.3320708, 2012-04-21 19:42:26,,33281
986951,2068685,F,                   ,                   , 2012-04-21 20:02:48,,28304
984579,2098654,F,34.0489281,-111.0937311, 2012-04-21 18:05:45,,64
986965,2147398,F,41.8781136,-87.6297982, 2012-04-21 19:43:23,,28304
986969,1702749,M,38.8951118,-77.0363658, 2012-04-21 19:41:06,,28304
986976,334913,M,41.254006,-95.999258, 2012-04-21 19:40:17,,28304
986993,2147405,M,41.8781136,-87.6297982, 2012-04-21 19:37:08,,28304
987018,2147409,F,39.7683765,-86.1580423, 2012-04-21 19:20:25,,28304
987008,29374,F,41.8781136,-87.6297982, 2012-04-21 19:32:59,,28304
986664,2147329,F,34.0522342,-118.2436849, 2012-04-21 19:42:39,,42315
33966,332824,M,38.8951118,-77.0363658, 2011-12-10 00:00:33,,262624
986680,1387978,M,-36.8484597,174.7633315, 2012-04-21 19:40:35,,8449
986742,826480,M,45.2206728,-123.0762134, 2012-04-21 19:01:44,,8449
986698,1628487,M,30.267153,-97.7430608, 2012-04-21 19:22:39,,8449
986709,2096675,M,45.5234515,-122.6762071, 2012-04-21 19:19:51,,8449
986727,101544,M,36.08770793,-86.64839745, 2012-04-21 19:08:20,,8449
986749,1860118,F,45.5234515,-122.6762071, 2012-04-21 18:58:24,,8449
986778,1377270,M,                   ,                   , 2012-04-21 18:41:26,,8449
986766,230847,F,38.5815719,-121.4943996, 2012-04-21 18:52:14,,8449
986795,2147361,F,                   ,                   , 2012-04-21 18:23:13,,8449
986690,2146824,F,39.5963889,-104.8438889, 2012-04-21 19:38:49,,8449
986758,1657969,M,45.5234515,-122.6762071, 2012-04-21 18:53:32,,8449
34020,1352897,M,                   ,                   , 2011-12-10 00:20:32,,113692
33998,1352885,M,                   ,                   , 2011-12-09 23:52:00,,125544
34016,1352894,F,                   ,                   , 2011-12-09 23:38:58,,125544
986873,2137477,F,40.4406248,-79.9958864, 2012-04-21 19:21:53,,61002
986811,515510,F,33.9845417,-117.5159449, 2012-04-21 18:45:36,,107670
986777,34675,M,34.1808392,-118.3089661, 2012-04-21 19:36:05,,107670
986860,2067654,M,33.3061605,-111.8412502, 2012-04-21 19:25:42,,61002
986819,1422887,M,                   ,                   , 2012-04-21 18:39:02,,107670
986829,622739,M,                   ,                   , 2012-04-21 18:24:49,,107670
986833,751443,M,39.0997265,-94.5785667, 2012-04-21 17:56:03,,107670
986841,70848,M,36.114646,-115.172816, 2012-04-21 17:20:41,,107670
986702,1458703,F,33.4483771,-112.0740373, 2012-04-21 19:20:31,,1090219
985489,2073451,M,42.2223218,-70.999492, 2012-04-21 18:21:59,,61002
986666,342936,F,33.4483771,-112.0740373, 2012-04-21 20:03:23,,54548
986669,2147330,F,                   ,                   , 2012-04-21 18:55:27,,87104
986682,793789,F,37.4538274,-122.1821871, 2012-04-21 18:41:44,,87104
986692,78576,M,25.7889689,-80.2264393, 2012-04-21 17:57:59,,87104
986713,1378197,M,33.4483771,-112.0740373, 2012-04-21 19:12:25,,54384
986731,409714,M,33.4483771,-112.0740373, 2012-04-21 19:24:49,,135399
986744,377789,F,                   ,                   , 2012-04-21 19:08:59,,135399
985228,1790714,F,                   ,                   , 2012-04-21 18:59:52,,135399
985236,480910,F,33.4483771,-112.0740373, 2012-04-21 18:59:48,,135399
987014,56324,M,33.4476776,-112.0807952, 2012-04-21 19:47:18,,396013
986759,1559345,M,                   ,                   , 2012-04-21 19:25:25,,18006
986066,526269,M,33.4483771,-112.0740373, 2012-04-21 18:30:00,,119455
987026,2090356,M,33.4483771,-112.0740373, 2012-04-21 20:12:27,,560953
987087,2124765,M,40.7143528,-74.0059731, 2012-04-21 20:00:16,,560953
731698,233967,M,33.4483771,-112.0740373, 2012-03-18 08:28:02,,54782
732000,1268359,F,39.3899254,-3.2101372, 2012-03-18 08:23:49,,54318
986704,481750,M,                   ,                   , 2012-04-21 19:10:32,,9310
986717,152832,F,30.421309,-87.2169149, 2012-04-21 19:10:17,,9310
986723,2024301,F,                   ,                   , 2012-04-21 19:09:14,,9310
986735,1037778,F,                   ,                   , 2012-04-21 19:08:58,,9310
986743,333664,M,                   ,                   , 2012-04-21 19:01:14,,9310
986750,1699726,M,                   ,                   , 2012-04-21 18:56:05,,9310
986765,1283935,M,                   ,                   , 2012-04-21 20:06:09,,8449
986779,851870,F,38.9536174,-94.7335709, 2012-04-21 20:04:45,,8449
986792,504943,F,39.2903848,-76.6121893, 2012-04-21 20:03:21,,8449
986635,760276,F,                   ,                   , 2012-04-21 19:59:14,,8449
986658,1962206,M,                   ,                   , 2012-04-21 19:47:46,,8449
986671,504860,M,45.6387281,-122.6614861, 2012-04-21 19:41:58,,8449
986715,197302,M,37.629349,-122.400087, 2012-04-21 19:11:33,,8449
34135,1339865,M,                   ,                   , 2011-12-10 01:35:44,,204948
33985,1352874,M,                   ,                   , 2011-12-09 23:40:57,,55108
986706,2147340,M,                   ,                   , 2012-04-21 19:19:03,,29488
986736,473667,F,28.4955593,-81.5347952, 2012-04-21 19:05:04,,29488
986769,133339,M,35.2270869,-80.8431267, 2012-04-21 18:54:55,,29488
986756,2147353,F,                   ,                   , 2012-04-21 18:59:01,,29488
986781,1359099,F,                   ,                   , 2012-04-21 18:53:17,,29488
986786,96882,F,40.715972,-74.001437, 2012-04-21 18:53:02,,29488
986513,2147293,M,                   ,                   , 2012-04-21 18:58:29,,649854
986848,285091,M,33.3528264,-111.789027, 2012-04-21 19:19:56,,640607
986856,2050098,M,                   ,                   , 2012-04-21 17:52:52,,54779
986693,2147336,F,36.0998596,-80.244216, 2012-04-21 19:23:50,,29488
986870,343217,F,33.4483771,-112.0740373, 2012-04-21 20:05:24,,103165
33986,1352876,F,                   ,                   , 2011-12-10 01:07:33,,146740
986700,2122688,M,48.7771056,9.1807688, 2012-04-21 20:04:25,,9822
986711,1666023,M,37.3860517,-122.0838511, 2012-04-21 20:03:18,,9822
986718,1411115,M,40.6587138,-73.6412406, 2012-04-21 20:03:10,,9822
986730,1477613,M,                   ,                   , 2012-04-21 19:58:49,,9822
986745,2147347,M,                   ,                   , 2012-04-21 19:54:04,,9822
986755,1377480,M,                   ,                   , 2012-04-21 19:53:18,,9822
986767,1658891,F,47.6062095,-122.3320708, 2012-04-21 19:50:49,,9822
986780,55125,M,40.7329606,-73.9884556, 2012-04-21 19:49:27,,9822
986788,1314028,F,                   ,                   , 2012-04-21 19:48:44,,9822
986805,2147363,F,                   ,                   , 2012-04-21 19:48:24,,9822
986181,290391,F,37.7749295,-122.4194155, 2012-04-21 19:48:02,,9822
986186,979050,M,40.740389,-73.983385, 2012-04-21 19:47:35,,9822
986200,2087937,M,52.3730556,4.8922222, 2012-04-21 19:44:06,,9822
986317,1381336,M,41.1595005,-81.4403898, 2012-04-21 19:25:57,,9822
994896,2049195,F,                   ,                   , 2012-04-22 01:54:19,,230979
34029,1352901,F,                   ,                   , 2011-12-10 01:02:36,,5222
34069,15112,F,                   ,                   , 2011-12-10 00:56:27,,5222
986707,30672,M,41.8781136,-87.6297982, 2012-04-21 19:59:59,,11195
986532,341799,M,35.3859242,-94.3985475, 2012-04-21 19:53:21,,11195
986580,2147307,M,                   ,                   , 2012-04-21 19:51:13,,11195
986597,766781,M,37.7749295,-122.4194155, 2012-04-21 19:51:04,,11195
986604,2140803,M,53.344104,-6.2674937, 2012-04-21 19:49:21,,11195
986613,34264,M,41.8781136,-87.6297982, 2012-04-21 19:46:57,,11195
986813,963076,F,42.1875979,-71.3064454, 2012-04-21 19:21:15,,11195
986917,532758,M,33.2486638,-111.6342993, 2012-04-21 19:58:07,,119490
986929,1234843,F,36.114646,-115.172816, 2012-04-21 19:57:03,,119490
986784,2147359,F,43.1683286,-89.0667775, 2012-04-21 18:21:42,,16436
986987,2144700,F,42.9764027,-88.1084224, 2012-04-21 20:09:27,,16436
994585,1647343,M,                   ,                   , 2012-04-22 01:08:52,,21948
986952,2146734,M,43.0166806,-88.0070315, 2012-04-21 20:12:54,,16436
986803,1222819,M,38.8951118,-77.0363658, 2012-04-21 17:29:33,,16436
994610,594975,F,40.42156,-111.788755, 2012-04-22 00:56:55,,21948
33988,1352878,F,                   ,                   , 2011-12-10 00:38:39,,64
986751,2147351,F,                   ,                   , 2012-04-21 20:01:02,,7620
986762,2147355,M,                   ,                   , 2012-04-21 20:01:00,,7620
986771,1364497,M,37.7749295,-122.4194155, 2012-04-21 20:00:52,,7620
986782,1340599,M,                   ,                   , 2012-04-21 20:00:08,,7620
986793,473233,M,30.267153,-97.7430608, 2012-04-21 19:58:44,,7620
986807,1405315,M,                   ,                   , 2012-04-21 19:57:45,,7620
986821,2147365,M,                   ,                   , 2012-04-21 19:56:59,,7620
986831,2147366,F,                   ,                   , 2012-04-21 19:56:30,,7620
986835,197043,M,                   ,                   , 2012-04-21 19:55:39,,7620
986844,2147370,F,                   ,                   , 2012-04-21 19:55:33,,7620
986854,2147374,F,                   ,                   , 2012-04-21 19:53:48,,7620
986862,330289,F,44.9428975,-123.0350963, 2012-04-21 19:53:46,,7620
986734,301344,M,39.7683765,-86.1580423, 2012-04-21 20:02:39,,7620
338255,517245,M,32.802955,-96.769923, 2011-12-25 12:20:39,,9751
986776,2147358,M,                   ,                   , 2012-04-21 19:26:35,,11195
986785,1837111,F,43.0166806,-88.0070315, 2012-04-21 19:26:17,,11195
986802,298027,F,39.0086171,-94.4635638, 2012-04-21 19:21:21,,11195
986895,1861634,F,38.5815719,-121.4943996, 2012-04-21 20:10:53,,749749
986847,2099767,M,40.6297634,-91.314535, 2012-04-21 20:02:29,,380792
986824,2065571,M,40.7143528,-74.0059731, 2012-04-21 19:15:54,,11195
986877,1914985,M,33.4222685,-111.8226402, 2012-04-21 19:37:57,,152407
986760,41399,M,41.8781136,-87.6297982, 2012-04-21 19:27:13,,11195
986747,2147349,M,                   ,                   , 2012-04-21 19:29:34,,11195
986794,1327014,M,38.8951118,-77.0363658, 2012-04-21 19:25:38,,11195
986753,1521587,F,41.8781136,-87.6297982, 2012-04-21 19:29:14,,11195
986887,233992,M,33.4222685,-111.8226402, 2012-04-21 19:37:44,,68936
338251,107637,F,47.6062095,-122.3320708, 2011-12-25 13:58:59,,7491
34038,1352906,F,                   ,                   , 2011-12-10 00:21:43,,90472
986798,1867778,F,42.9614039,-88.0125865, 2012-04-21 17:43:00,,16436
986634,2050455,M,                   ,                   , 2012-04-21 18:17:24,,151163
986830,1699899,M,33.4483771,-112.0740373, 2012-04-21 18:00:31,,117628
986839,2144220,M,45.7832856,-108.5006904, 2012-04-21 17:07:46,,117628
986863,2035745,F,                   ,                   , 2012-04-21 20:00:05,,22081
986878,27385,F,32.981212,-117.078863, 2012-04-21 19:58:41,,22081
986889,2147381,F,                   ,                   , 2012-04-21 19:31:55,,22081
986894,266035,M,33.4269728,-117.6119925, 2012-04-21 19:29:32,,22081
986905,1761306,M,                   ,                   , 2012-04-21 19:08:21,,22081
986909,2136539,M,33.5016932,-117.6625509, 2012-04-21 18:37:48,,22081
986770,277384,M,43.0389025,-87.9064736, 2012-04-21 18:24:18,,16436
986763,1634216,M,                   ,                   , 2012-04-21 18:26:28,,16436
43659,1357814,M,                   ,                   , 2011-12-10 03:09:41,,680026
986978,2147150,F,41.0814447,-81.5190053, 2012-04-21 19:55:03,,547747
987296,2058485,M,                   ,                   , 2012-04-21 19:03:41,,1053984
986977,1841073,F,33.4483771,-112.0740373, 2012-04-21 19:50:52,,230979
986984,2052014,F,                   ,                   , 2012-04-21 19:43:26,,547747
987258,2050027,F,                   ,                   , 2012-04-21 20:16:04,,601220
986982,213527,M,                   ,                   , 2012-04-21 20:14:07,,116234
987315,122947,M,33.8041667,-118.1580556, 2012-04-21 19:57:22,,43971
987328,2147466,M,                   ,                   , 2012-04-21 19:57:22,,43971
987267,1783841,F,                   ,                   , 2012-04-21 19:57:51,,601220
987334,86052,F,26.3586885,-80.0830984, 2012-04-21 18:38:20,,43971
986997,1903519,F,33.4483771,-112.0740373, 2012-04-21 19:22:56,,225970
986774,1591285,M,38.646991,-90.224967, 2012-04-21 19:19:54,,59478
986587,771408,M,33.4483771,-112.0740373, 2012-04-21 20:01:05,,4432
43664,52786,M,40.7143528,-74.0059731, 2011-12-10 02:48:17,,7196
985861,356292,M,42.2411499,-83.6129939, 2012-04-21 19:26:44,,971108
985879,601764,M,47.57,-122.6525, 2012-04-21 19:24:08,,971108
985904,2147181,M,                   ,                   , 2012-04-21 19:23:58,,971108
986891,1683722,F,33.4941704,-111.9260519, 2012-04-21 19:46:12,,12406
986921,2147387,M,35.689506,139.691701, 2012-04-21 19:59:23,,155963
986904,2065966,F,33.4483771,-112.0740373, 2012-04-21 19:14:08,,12406
986986,2147403,F,32.7153292,-117.1572551, 2012-04-21 19:01:42,,155963
986882,1613137,F,33.414768,-111.9093095, 2012-04-21 20:10:40,,151158
986838,209331,M,                   ,                   , 2012-04-21 20:03:31,,54414
986947,785071,M,33.9752778,-117.7230556, 2012-04-21 19:38:30,,155963
986959,2147397,M,                   ,                   , 2012-04-21 19:25:12,,155963
34110,1352940,F,                   ,                   , 2011-12-09 22:54:24,,21856
986867,2086381,F,45.3573429,-122.6067583, 2012-04-21 17:40:21,,8449
986840,697712,F,                   ,                   , 2012-04-21 18:01:10,,8449
986852,2147373,M,                   ,                   , 2012-04-21 17:57:02,,8449
986874,1370496,M,                   ,                   , 2012-04-21 17:24:08,,8449
986808,2144009,M,45.5234515,-122.6762071, 2012-04-21 18:22:59,,8449
986859,2073381,M,37.7749295,-122.4194155, 2012-04-21 17:55:23,,8449
986817,1611301,M,40.7143528,-74.0059731, 2012-04-21 18:18:43,,8449
986823,2099770,M,33.6220542,-84.3690918, 2012-04-21 18:12:17,,8449
150696,1413248,F,                   ,                   , 2011-12-11 22:01:19,,497
150633,1413186,M,                   ,                   , 2011-12-11 23:00:40,,179085
986911,2147384,F,47.7623204,-122.2054035, 2012-04-21 19:16:30,,7491
986886,2147380,F,30.267153,-97.7430608, 2012-04-21 19:22:07,,7491
986919,341428,F,                   ,                   , 2012-04-21 19:12:30,,7491
986897,2147382,M,47.6062095,-122.3320708, 2012-04-21 19:19:21,,7491
985548,400956,M,47.6062095,-122.3320708, 2012-04-21 18:46:13,,7491
984680,286465,M,45.5234515,-122.6762071, 2012-04-21 17:29:15,,54273
987091,2057178,F,                   ,                   , 2012-04-21 18:56:19,,72673
43687,14805,F,                   ,                   , 2011-12-10 02:57:56,,4432
986656,2087049,F,37.3393857,-121.8949555, 2012-04-21 19:52:20,,60
986754,713562,M,33.8041667,-118.1580556, 2012-04-21 19:40:28,,107670
986816,2057644,M,33.4483771,-112.0740373, 2012-04-21 20:08:34,,830044
986850,2060714,M,                   ,                   , 2012-04-21 18:19:14,,575897
986790,1989894,M,                   ,                   , 2012-04-21 19:31:14,,107670
986866,284376,M,39.952335,-75.163789, 2012-04-21 20:08:12,,60
986764,2147356,M,33.8169599,-118.0372852, 2012-04-21 19:36:11,,107670
986696,1289365,F,                   ,                   , 2012-04-21 19:51:00,,60
987151,2053600,M,                   ,                   , 2012-04-21 19:51:28,,837327
986663,835196,F,40.715972,-74.001437, 2012-04-21 19:51:56,,60
986825,2057645,F,19.442808,-99.144008, 2012-04-21 19:51:10,,830047
985936,1717276,F,36.033669,-115.002364, 2012-04-21 19:20:06,,60
986799,1353870,M,40.7143528,-74.0059731, 2012-04-21 19:17:32,,107670
986857,1380248,M,34.0522342,-118.2436849, 2012-04-21 20:09:16,,21692
986868,180756,M,                   ,                   , 2012-04-21 20:01:47,,21692
986883,1346261,F,34.0522342,-118.2436849, 2012-04-21 20:00:34,,21692
986890,81693,F,33.8595491,-84.683824, 2012-04-21 20:00:20,,21692
986908,2147383,F,                   ,                   , 2012-04-21 19:57:43,,21692
38268,1355070,M,                   ,                   , 2011-12-10 01:29:46,,56293
986916,2147386,M,                   ,                   , 2012-04-21 19:55:39,,21692
986920,650542,M,                   ,                   , 2012-04-21 19:40:15,,21692
986931,123244,M,34.0522342,-118.2436849, 2012-04-21 19:38:28,,21692
986944,2147393,M,                   ,                   , 2012-04-21 19:35:29,,21692
986954,1406420,M,34.0522342,-118.2436849, 2012-04-21 19:32:51,,21692
986968,2147400,F,                   ,                   , 2012-04-21 19:20:07,,21692
986981,39527,M,                   ,                   , 2012-04-21 19:18:40,,21692
986992,1344565,F,34.0200114,-117.9495083, 2012-04-21 19:16:31,,21692
987007,2147407,F,                   ,                   , 2012-04-21 19:05:14,,21692
986843,740711,F,33.4483771,-112.0740373, 2012-04-21 19:11:24,,215839
34101,1352934,M,                   ,                   , 2011-12-10 00:15:23,,11937
986836,76987,M,33.414768,-111.9093095, 2012-04-21 17:41:03,,620348
986881,2147378,M,                   ,                   , 2012-04-21 19:37:17,,554416
986923,2147389,F,                   ,                   , 2012-04-21 19:05:53,,525347
986934,2071275,F,                   ,                   , 2012-04-21 20:08:28,,395513
986617,237000,F,                   ,                   , 2012-04-21 20:00:49,,60
986980,2087282,M,41.1399814,-104.8202462, 2012-04-21 20:12:16,,60
986962,1548692,M,33.4483771,-112.0740373, 2012-04-21 19:41:30,,860080
